"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"129",17,"NADS_IMPAIR_1_20220511092705.daq",3,"Gravel",2,0,0.369627230568321,0.630372769431679,0,0.572716239923704,0.42579037680311,0.0948336663554659
"130",18,"NADS_IMPAIR_1_20220411094350.daq",3,"Gravel",2,0,0.107366145546571,0.742499021942829,0.1501348325106,1.38985019199863,0.591636501173905,0.0347331306464341
"131",19,"NADS_IMPAIR_2_20220430151116.daq",3,"Gravel",2,0,1,0,0,0.270104391051745,0.0975673581945704,0.11528369805432
"132",21,"NADS_IMPAIR_2_20220502094227.daq",3,"Gravel",2,0,0.426604642867327,0.496261192116184,0.0771341650164891,1.31816313077895,0.315045618638194,0.0971874565500203
"133",22,"NADS_IMPAIR_3_20220430093142.daq",3,"Gravel",2,0,0.140191554199928,0.696474563019377,0.163333882780695,0.182496404183475,0.117612759724689,0.032250271059952
"134",23,"NADS_IMPAIR_3_20220528094558.daq",3,"Gravel",2,0,0.786536199406466,0.0412113697758114,0.172252430817723,0.336334180260833,0.105487502015264,0.0862802482791644
"135",24,"NADS_IMPAIR_1_20220506094051.daq",3,"Gravel",2,0,0.16061880067671,0.605818701188205,0.233562498135085,1.04216051530748,0.266601644730122,0.0339228629409186
"136",25,"NADS_IMPAIR_1_20220523093834.daq",3,"Gravel",2,0,0.23638069331453,0.499371435901441,0.264247870784029,6.37372070387157,1.25458717044154,0.0398340422344588
"137",26,"NADS_IMPAIR_2_20220525094530.daq",3,"Gravel",2,0,1,0,0,0.0250765463761854,0.0520522407867022,0.09355058722732
"138",27,"NADS_IMPAIR_3_20220522095157.daq",3,"Gravel",2,0,0.346624235941815,0.63506823189849,0.018307532159695,0.781944952058779,0.395779887428031,0.0798074794273476
"139",1004,"NADS_IMPAIR_3_20220708094141.daq",3,"Gravel",2,0,0.672439609046098,0.327560390953902,0,1.06096408446053,0.448764305063754,0.122382145471589
"140",1007,"NADS_IMPAIR_2_20220529101643.daq",3,"Gravel",2,0,0.0980002389635508,0.553690666156464,0.348309094879985,2.04682097057261,0.500992818059963,0.0417094675772959
"141",1008,"NADS_IMPAIR_3_20220530142327.daq",3,"Gravel",2,0,0.390086677728123,0.609913322271877,0,3.4020888715967,0.623201188812189,0.0766217604259389
"142",1028,"NADS_IMPAIR_2_20220712152303.daq",3,"Gravel",2,0,0.136835116406453,0.651559422981933,0.211605460611615,0.879868335096649,0.273253479640518,0.0346850158522661
"143",1029,"NADS_IMPAIR_1_20220709145318.daq",3,"Gravel",2,0,0.166418527183557,0.566131209619753,0.26745026319669,1.14864571438311,0.247897461574762,0.0266006083566209
"144",1030,"NADS_IMPAIR_3_20220710153640.daq",3,"Gravel",2,0,0.580588642556823,0.419411357443177,0,2.00210185224036,0.590702301834771,0.119625194135848
"145",2012,"NADS_IMPAIR_2_20220709094523.daq",3,"Gravel",2,0,0.76633311428918,0.23366688571082,0,0.685683343257011,0.217433507625556,0.172020898320036
"146",2020,"NADS_IMPAIR_2_20220712095304.daq",3,"Gravel",2,0,0.121180361503566,0.602408817162495,0.276410821333939,1.65792311980502,0.318988749080338,0.033203281022807
"147",1,"NADS_IMPAIR_1_20220526150752.daq",3,"RuralStr",2,0,0.0167167995061369,0.0281711822426886,0.955112018251175,0.065426199991265,0.145842929319558,0.00185809579928944
"148",2,"NADS_IMPAIR_1_20220403104348.daq",3,"RuralStr",2,0,0.00922123685065424,0.0318460146172296,0.958932748532116,0.0347283829353781,0.128974892319573,0.00122555282754517
"149",3,"NADS_IMPAIR_3_20220427095517.daq",3,"RuralStr",2,0,0.0199640687333689,0.0173660391084526,0.962669892158179,0.134405614122659,0.113053072459685,0.00149103930958698
"150",5,"NADS_IMPAIR_2_20220429094441.daq",3,"RuralStr",2,0,0.00918887703599225,0.0197551000780392,0.971056022885968,0.043937326119045,0.221378092613153,0.000843384457864409
"151",6,"NADS_IMPAIR_3_20220507145828.daq",3,"RuralStr",2,0,0.0302336629278699,0.0217210753044287,0.948045261767701,0.0922821739613396,0.20656128031284,0.00216820787083547
"152",9,"NADS_IMPAIR_1_20220506150209.daq",3,"RuralStr",2,0,0.0390573701535292,0.00975454562928231,0.951188084217188,0.00838316165589663,0.0844347272720716,0.00434855511163899
"153",10,"NADS_IMPAIR_3_20220330095122.daq",3,"RuralStr",2,0,0.0214643527420904,0.0202825510149449,0.958253096242965,-0.193864211246131,0.235762203658281,0.00210349572569126
"154",11,"NADS_IMPAIR_1_20220507092123.daq",3,"RuralStr",2,0,0.0172150263466245,0.0183591857145471,0.964425787938828,0.0188659621097628,0.0435714549366204,0.00171627227962259
"155",13,"NADS_IMPAIR_3_20220504104317.daq",3,"RuralStr",2,0,0.0174253582892432,0.0268910333617423,0.955683608349015,-0.0476537071141631,0.168573094327483,0.00115784409319978
