"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"42",16,"NADS_IMPAIR_2_20220415112103.daq",3,"Gravel",3,0,0.852468648338528,0.147531351661472,0,0.179691077944169,0.112495041993783,0.16747447929863
"43",17,"NADS_IMPAIR_2_20220511102823.daq",3,"Gravel",3,0,0.623325572024176,0.376674427975824,0,0.515337560162376,0.383584779844577,0.0979821010621763
"44",18,"NADS_IMPAIR_3_20220411104336.daq",3,"Gravel",3,0,0.707192108987578,0.292807891012422,0,0.274406142357386,0.264933631979464,0.103230415089829
"45",19,"NADS_IMPAIR_1_20220430161040.daq",3,"Gravel",3,0,1,0,0,0.716475053404443,0.250091719535973,0.106281364653203
"46",21,"NADS_IMPAIR_3_20220502104440.daq",3,"Gravel",3,0,0.130405250839908,0.472755445183073,0.396839303977019,0.178267290228186,0.0135484212555369,0.0520410141680885
"47",22,"NADS_IMPAIR_1_20220430102753.daq",3,"Gravel",3,0,0.11489641627474,0.689742663180438,0.195360920544822,2.13588330592356,0.640948002417714,0.0340615224611939
"48",23,"NADS_IMPAIR_2_20220528104156.daq",3,"Gravel",3,0,0.0880119918604708,0.695153933285908,0.216834074853621,0.99876947726183,0.250131912226798,0.0375334183215623
"49",24,"NADS_IMPAIR_3_20220506103431.daq",3,"Gravel",3,0,0.15741302133246,0.643755894230814,0.198831084436727,1.1314045224244,0.297700281041367,0.0325182212876847
"50",25,"NADS_IMPAIR_2_20220523103441.daq",3,"Gravel",3,0,0.161530264491482,0.680728413638262,0.157741321870256,4.88014878438806,1.40308032032552,0.0343833896250423
"51",26,"NADS_IMPAIR_3_20220525104158.daq",3,"Gravel",3,0,1,0,0,-0.259587893842585,-0.0250279751234706,0.108055585984607
"52",27,"NADS_IMPAIR_2_20220522105011.daq",3,"Gravel",3,0,0.186706986152174,0.281074863863019,0.532218149984807,-0.216230021363899,-0.0698217319352638,0.0519451385025144
"53",1004,"NADS_IMPAIR_2_20220708103939.daq",3,"Gravel",3,0,0.120933737120607,0.779710007826586,0.0993562550528069,1.97960822282666,0.63762804397904,0.0354008343051263
"54",1007,"NADS_IMPAIR_1_20220529111450.daq",3,"Gravel",3,0,0.12852932830288,0.293331468550148,0.578139203146972,1.33268846873904,0.281005804398292,0.0622354052713999
"55",1008,"NADS_IMPAIR_1_20220530152503.daq",3,"Gravel",3,0,0.121113820275051,0.578345773099993,0.300540406624956,2.41102163786188,0.47210936797681,0.0388128238165629
"56",1028,"NADS_IMPAIR_3_20220712161835.daq",3,"Gravel",3,0,0.454201215517436,0.50404191145874,0.0417568730238238,0.567640466844224,0.47904958641845,0.095364508412168
"57",1029,"NADS_IMPAIR_3_20220709155332.daq",3,"Gravel",3,0,0.836865131041676,0,0.163134868958324,-0.190405015500518,-0.0256766521133735,0.0906329178663589
"58",1030,"NADS_IMPAIR_1_20220710161926.daq",3,"Gravel",3,0,0.599152035393753,0.400847964606247,0,0.790670924970564,0.288024454588878,0.155907867545807
"59",2012,"NADS_IMPAIR_1_20220709103803.daq",3,"Gravel",3,0,0.100337385080107,0.427266325887932,0.472396289031961,0.864246114050795,0.273466413622088,0.0481598745450555
"60",2020,"NADS_IMPAIR_3_20220712104325.daq",3,"Gravel",3,0,0.148135215680884,0.54314279831236,0.308721986006755,1.31646791800378,0.207545073948298,0.0364705206415817
"61",1,"NADS_IMPAIR_3_20220526160934.daq",3,"RuralStr",3,0,0.0170294670270409,0.0236293908538086,0.959341142119151,-0.028322667427452,0.106869341445571,0.00217985244317266
"62",2,"NADS_IMPAIR_2_20220403114032.daq",3,"RuralStr",3,0,0.0119030062310155,0.0329416185304519,0.955155375238533,0.0202631809150047,0.179554977188234,0.0014198542133221
