"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"195",24,"NADS_IMPAIR_3_20220506103431.daq",3,"RuralStr",3,0,0.0177526707496694,0.0180310151194147,0.964216314130916,0.0192529188174872,0.135657643769137,0.00177056747090066
"196",25,"NADS_IMPAIR_2_20220523103441.daq",3,"RuralStr",3,0,0.0224601880950226,0.0254404984526778,0.9520993134523,0.17403648805851,0.24514033543232,0.00154200583592473
"197",26,"NADS_IMPAIR_3_20220525104158.daq",3,"RuralStr",3,0,0.0161881394579012,0.022276617180369,0.96153524336173,-0.00393911778226412,0.175172524646868,0.00113394388656729
"198",27,"NADS_IMPAIR_2_20220522105011.daq",3,"RuralStr",3,0,0.0548782491298975,0.00239641089353297,0.94272533997657,0.0103317058101674,0.0732998337709416,0.00877391132148869
"199",1004,"NADS_IMPAIR_2_20220708103939.daq",3,"RuralStr",3,0,0.0208954268785829,0.0178519697028226,0.961252603418594,-0.0730050256315203,0.0540574407391637,0.00273100529321364
"200",1007,"NADS_IMPAIR_1_20220529111450.daq",3,"RuralStr",3,0,0.0452191211323283,0.239067106883687,0.715713771983985,-0.0612632555365091,0.147664639188793,0.0372665849236392
"201",1008,"NADS_IMPAIR_1_20220530152503.daq",3,"RuralStr",3,0,0.836369302866434,0.144517872767064,0.0191128243665025,-0.0457921664801505,0.0266806085492578,0.486479839756324
"202",1028,"NADS_IMPAIR_3_20220712161835.daq",3,"RuralStr",3,0,0.0196119300932451,0.00989124384127001,0.970496826065485,-0.047006404323378,0.0972098558661457,0.00251109206928287
"203",1029,"NADS_IMPAIR_3_20220709155332.daq",3,"RuralStr",3,0,0.0156202620204997,0.0108651025022088,0.973514635477291,0.0447309394658072,0.0358717609602565,0.00121470574459927
"204",1030,"NADS_IMPAIR_1_20220710161926.daq",3,"RuralStr",3,0,0.0273608655309798,0.0191028502832999,0.95353628418572,0.0235486688104321,0.0601769089026168,0.00373230596865976
"205",2012,"NADS_IMPAIR_1_20220709103803.daq",3,"RuralStr",3,0,0.0204150597252244,0.0111399469382573,0.968444993336518,0.0348524610247742,0.0714247475074251,0.00331728882808428
"206",2020,"NADS_IMPAIR_3_20220712104325.daq",3,"RuralStr",3,0,0.0136165178991186,0.0228339656694538,0.963549516431428,0.235058728233945,0.0704783120092505,0.0020669966075381
"207",1,"NADS_IMPAIR_2_20220526174012.daq",3,"RuralStr",4,0,0.0173022292601921,0.0271043215708984,0.95559344916891,0.033328000907345,0.0796424465751805,0.00147907101803216
"208",2,"NADS_IMPAIR_3_20220403131223.daq",3,"RuralStr",4,0,0.0120297104731099,0.0314033663044014,0.956566923222489,-0.0580068228308674,0.160232815700744,0.00130558317544413
"209",5,"NADS_IMPAIR_3_20220429121125.daq",3,"RuralStr",4,0,0.0100541461980235,0.0184923848067695,0.971453468995207,0.0595294387241124,0.177672339968909,0.000868135354034976
"210",6,"NADS_IMPAIR_2_20220507172308.daq",3,"RuralStr",4,0,0.0279490448429988,0.0198459517088018,0.952205003448199,0.0154268473895505,0.1225361186752,0.00193955247738018
"211",9,"NADS_IMPAIR_3_20220506172834.daq",3,"RuralStr",4,0,0.0337481796439586,0,0.966251820356041,-0.0249718381407158,0.053336667122852,0.00315403608385342
"212",10,"NADS_IMPAIR_1_20220330121622.daq",3,"RuralStr",4,0,0.0399363588840629,0.0121817101117251,0.947881931004212,-0.149533534181339,0.205222992549707,0.00323495489306191
"213",11,"NADS_IMPAIR_2_20220507115210.daq",3,"RuralStr",4,0,0.0161727166881821,0.0104209579220615,0.973406325389756,-0.0326067747084545,0.123737957993114,0.00138511685386057
"214",13,"NADS_IMPAIR_1_20220504130820.daq",3,"RuralStr",4,0,0.690532731010843,0.0224180845793723,0.287049184409785,-9.09184659495968,45.4379622242848,0.0018786219785476
"215",14,"NADS_IMPAIR_3_20220410120635.daq",3,"RuralStr",4,0,0.0172089971519193,0.0106926245401642,0.972098378307917,0.117533253291349,0.106643992150521,0.00111250396199409
"216",15,"NADS_IMPAIR_1_20220527172725.daq",3,"RuralStr",4,0,0.816179261573501,0.0789385206159095,0.10488221781059,-9.12476961507034,50.8834469677863,0.00219603297685932
"217",16,"NADS_IMPAIR_3_20220415125000.daq",3,"RuralStr",4,0,0.0196684505922161,0.0243172271289267,0.956014322278857,0.0397993704636276,0.0414532777421881,0.00243067528566968
"218",17,"NADS_IMPAIR_3_20220511115732.daq",3,"RuralStr",4,0,0.0146118423192346,0.00809012289439198,0.977298034786373,-0.0635666109569331,0.0913557741578162,0.00127106925646693
"219",18,"NADS_IMPAIR_2_20220411120847.daq",3,"RuralStr",4,0,0.0165531936674718,0.0157600410853871,0.967686765247141,-0.0510880393289676,0.100085475277117,0.00212077252680341
"220",19,"NADS_IMPAIR_3_20220430174102.daq",3,"RuralStr",4,0,0.0138346255254701,0.0249298415773697,0.96123553289716,-0.00785648727309643,0.166992673051731,0.00140037714876544
"221",21,"NADS_IMPAIR_1_20220502120826.daq",3,"RuralStr",4,0,0.665020553292327,0,0.334979446707673,-7.79808651099004,-101.27816095149,0.000633894381428169
"222",22,"NADS_IMPAIR_2_20220430115631.daq",3,"RuralStr",4,0,0.0167646978352393,0.0128906064333861,0.970344695731375,-0.0716218257554212,0.127422579340919,0.00134531983976146
"223",23,"NADS_IMPAIR_1_20220528120617.daq",3,"RuralStr",4,0,0.022288615954045,0.013188976316312,0.964522407729643,0.0141200215205731,0.0341028207984834,0.00236120068876782
"224",24,"NADS_IMPAIR_2_20220506120353.daq",3,"RuralStr",4,0,0.0155807568554822,0.0138915189084241,0.970527724236094,0.100393518089855,0.136523805488137,0.00151120807722239
"225",25,"NADS_IMPAIR_3_20220523120350.daq",3,"RuralStr",4,0,0.0217386848870254,0.0308827902916797,0.947378524821295,0.0570425871193384,0.100892544112665,0.00209651158619621
"226",26,"NADS_IMPAIR_1_20220525121345.daq",3,"RuralStr",4,0,0.0169410614622932,0.0232589228530043,0.959800015684703,0.0176035839848329,0.112082719998301,0.00108152813412108
"227",27,"NADS_IMPAIR_1_20220522121743.daq",3,"RuralStr",4,0,0.132502205718942,0.17683302808535,0.690664766195708,-0.144107120146983,0.208706476608386,0.0429213564167504
"228",1004,"NADS_IMPAIR_1_20220708121035.daq",3,"RuralStr",4,0,0.0155058378667077,0.0145951599934713,0.969899002139821,0.0392808249455158,0.104573399003392,0.00157534732074454
"229",1007,"NADS_IMPAIR_3_20220529124229.daq",3,"RuralStr",4,0,0.0440442789836485,0.124604448186319,0.831351272830033,-0.0697440652691637,0.105053081725976,0.0195586449626673
"230",1008,"NADS_IMPAIR_2_20220530165442.daq",3,"RuralStr",4,0,1,0,0,-8.00063212754257,-9.11417047970183,0.0126309687780426
"231",1028,"NADS_IMPAIR_1_20220712174726.daq",3,"RuralStr",4,0,0.0169238610328044,0.010166721202832,0.972909417764364,-0.14936165648456,0.152390681222262,0.00240384088916908
"232",1029,"NADS_IMPAIR_2_20220709172213.daq",3,"RuralStr",4,0,0.012635852433596,0.0181223536330906,0.969241793933313,0.0119692331068601,0.185157836725411,0.000913699709600299
"233",1030,"NADS_IMPAIR_2_20220710173240.daq",3,"RuralStr",4,0,0.018418733257562,0.0288466474004865,0.952734619341951,0.0457853254709795,0.15709571714725,0.00283640905354902
"234",2012,"NADS_IMPAIR_3_20220709120859.daq",3,"RuralStr",4,0,0.0226140471180923,0.0155938299059747,0.961792122975933,-0.0224813984435083,0.146626868937033,0.00291494259853041
"235",2020,"NADS_IMPAIR_1_20220712120721.daq",3,"RuralStr",4,0,0.90143705944156,0.0576048932850847,0.040958047273355,-7.89117153632595,-6.26633354532676,0.0174895405777203
"236",3,"NADS_IMPAIR_2_RS2_20220427084050.daq",0,"RuralStr",1,2,0.0234942952278363,0.0129057949541594,0.963599909818004,-0.0458579213015445,0.0349049285562113,0.00152974125275424
"237",9,"NADS_IMPAIR_3_RS2_20220506135700.daq",0,"RuralStr",1,2,0.687008570390426,0.0270532523374244,0.285938177272149,-7.64572524694437,-11.4987968959334,0.00599545940974451
"238",1007,"NADS_IMPAIR_3_RS2_20220529091527.daq",0,"RuralStr",1,2,0.0598483368440714,0.250906184844605,0.689245478311324,0.0283035768251361,0.252990530748132,0.031831399032396
"239",1030,"NADS_IMPAIR_2_RS2_20220710140701.daq",0,"RuralStr",1,2,0.0181491962745169,0.0204386500417738,0.961412153683709,0.0712736837263726,0.126344182231071,0.0019858640395839
"240",3,"NADS_IMPAIR_2_RS2_20220427121853.daq",3,"RuralStr",4,2,0.0378983759392598,0.0045662357840409,0.957535388276699,-0.0155377739649152,0.0938221286872811,0.00260828311233293
"241",1,"NADS_IMPAIR_2_20220526140427.daq",0,"Gravel",1,0,0.221350478096459,0.578832255529477,0.199817266374065,0.739794791083619,0.224510902364887,0.0325469093915184
"242",2,"NADS_IMPAIR_3_20220403093825.daq",0,"Gravel",1,0,0.802779157458837,0.0475096005827725,0.149711241958391,0.73398901947757,0.427681044073261,0.0749850002656371
"243",3,"NADS_IMPAIR_2_20220427083317.daq",0,"Gravel",1,0,0.210326617631901,0.560131902751249,0.229541479616849,0.904390417380106,0.205399335066217,0.0357684670745642
"244",5,"NADS_IMPAIR_3_20220429084416.daq",0,"Gravel",1,0,0.730972119516331,0.103053895255585,0.165973985228083,0.232683564042673,0.135623141784381,0.0671413653498491
"245",6,"NADS_IMPAIR_2_20220507135543.daq",0,"Gravel",1,0,0.954850547817214,0.0451494521827864,0,-0.107497282341538,0.0397612946108415,0.136864679282522
"246",9,"NADS_IMPAIR_3_20220506134935.daq",0,"Gravel",1,0,0.350394228522262,0.467164842442303,0.182440929035435,1.22107158620058,0.655240694937637,0.0725754607747625
"247",10,"NADS_IMPAIR_1_20220330084228.daq",0,"Gravel",1,0,0.729631279318488,0.270368720681511,0,0.151818255333542,0.0750023446786366,0.140887700898993
"248",11,"NADS_IMPAIR_2_20220507082442.daq",0,"Gravel",1,0,0.155199492275228,0.471950039187405,0.372850468537367,0.115148475911274,0.0115107161072822,0.0440843369055157
"249",13,"NADS_IMPAIR_1_20220504093724.daq",0,"Gravel",1,0,1,0,0,1.33940188551007,0.380086353753615,0.135811922166056
"250",14,"NADS_IMPAIR_3_20220410083141.daq",0,"Gravel",1,0,0.170845872765029,0.643961851147977,0.185192276086994,3.22029528276736,0.770570822348102,0.0330895299745683
"251",15,"NADS_IMPAIR_1_20220527135536.daq",0,"Gravel",1,0,0.164543329794918,0.568804327404367,0.266652342800715,3.04999909045391,0.74111821084359,0.0293525522596203
"252",16,"NADS_IMPAIR_3_20220415092038.daq",0,"Gravel",1,0,0.707855458778998,0.179458924871722,0.11268561634928,0.294284823005965,0.0971332943991062,0.0938532547242563
"253",17,"NADS_IMPAIR_3_20220511082921.daq",0,"Gravel",1,0,0.424188658551754,0.575811341448246,0,0.213904012691926,0.141021494540153,0.109685459835961
"254",18,"NADS_IMPAIR_2_20220411084131.daq",0,"Gravel",1,0,0.79132617828914,0.20867382171086,0,0.64083274707961,0.269614356714214,0.109668448110365
"255",19,"NADS_IMPAIR_3_20220430141153.daq",0,"Gravel",1,0,0.899329256870389,0,0.100670743129611,0.064258747354487,0.024443682564936,0.0860878950962365
"256",21,"NADS_IMPAIR_1_20220502083604.daq",0,"Gravel",1,0,0.136008354259016,0.425997426698524,0.43799421904246,1.87320572033652,0.384677054125993,0.0499117715571046
"257",22,"NADS_IMPAIR_2_20220430082844.daq",0,"Gravel",1,0,0.11181361829902,0.730156973600206,0.158029408100774,1.09665101177574,0.351568732154941,0.0341191351391006
"258",23,"NADS_IMPAIR_1_20220528083501.daq",0,"Gravel",1,0,0.120696623626905,0.701656439094046,0.177646937279049,2.54152975708049,0.622183858224427,0.0371205031090459
"259",24,"NADS_IMPAIR_2_20220506083407.daq",0,"Gravel",1,0,0.14524822587317,0.683552733224959,0.17119904090187,1.13294313372364,0.35363107926633,0.0362725736204258
"260",25,"NADS_IMPAIR_3_20220523083238.daq",0,"Gravel",1,0,0.233437939130639,0.493392655212821,0.273169405656539,3.0159849026035,0.585558700337191,0.0407527208877438
"261",26,"NADS_IMPAIR_1_20220525083546.daq",0,"Gravel",1,0,0.878109769025245,0,0.121890230974755,0.182921837702005,0.0689969119188108,0.0668576333544945
"262",27,"NADS_IMPAIR_1_20220522083911.daq",0,"Gravel",1,0,0.159451904879217,0.354602331480181,0.485945763640602,0.252481675720512,0.0689328077484332,0.05856967477351
"263",1004,"NADS_IMPAIR_1_20220708084102.daq",0,"Gravel",1,0,0.11954328864105,0.695817473165617,0.184639238193332,1.26338930331829,0.398966435225201,0.0397725840073593
"264",1007,"NADS_IMPAIR_3_20220529090643.daq",0,"Gravel",1,0,0.430034580839118,0.294983036245569,0.274982382915313,0.436758601373694,0.0725028328311156,0.13439299120327
"265",1008,"NADS_IMPAIR_2_20220530132213.daq",0,"Gravel",1,0,0.148544822402777,0.499935806703036,0.351519370894188,3.04088620969559,0.526745454856821,0.0364744972659695
"266",1028,"NADS_IMPAIR_1_20220712142045.daq",0,"Gravel",1,0,0.114846611090371,0.716069558203389,0.16908383070624,2.45982750947999,0.756455176064439,0.0375104356755795
"267",1029,"NADS_IMPAIR_2_20220709135457.daq",0,"Gravel",1,0,0.128657339379527,0.619418232376987,0.251924428243486,1.41619363641376,0.348319073690141,0.0293471704382143
"268",1030,"NADS_IMPAIR_2_20220710135859.daq",0,"Gravel",1,0,1,0,0,0.35027410528013,0.16257945585197,0.133867630301549
"269",2012,"NADS_IMPAIR_3_20220709084027.daq",0,"Gravel",1,0,0.125061578238914,0.688572951297914,0.186365470463171,1.75244707307193,0.436228980468394,0.0341003649159546
"270",2020,"NADS_IMPAIR_1_20220712083309.daq",0,"Gravel",1,0,0.160012009591005,0.540480189473095,0.2995078009359,0.595881369749041,0.121682103324156,0.0363112863169965
"271",1,"NADS_IMPAIR_1_20220526150752.daq",3,"Gravel",2,0,0.169451898592773,0.599121676722844,0.231426424684383,0.697760352590066,0.217171387903557,0.0305810043118642
"272",2,"NADS_IMPAIR_1_20220403104348.daq",3,"Gravel",2,0,0.748458583118248,0.108665268782854,0.142876148098898,0.124776268603427,0.106068649882818,0.0728416725965491
"273",3,"NADS_IMPAIR_3_20220427095517.daq",3,"Gravel",2,0,0.219303693205472,0.431305020152334,0.349391286642194,-0.146435553876249,1.26154577560214e-05,0.0317892585637021
"274",5,"NADS_IMPAIR_2_20220429094441.daq",3,"Gravel",2,0,0.99763426429142,0,0.00236573570858036,0.328861665753296,0.109131333022896,0.107060763097255
"275",6,"NADS_IMPAIR_3_20220507145828.daq",3,"Gravel",2,0,0.879263752861383,0.120736247138617,0,-0.670719798527444,-0.109037746802344,0.14402611177294
"276",9,"NADS_IMPAIR_1_20220506150209.daq",3,"Gravel",2,0,0.586120028463965,0.413879971536035,0,0.800669911128876,0.495651341652475,0.124638684528644
"277",10,"NADS_IMPAIR_3_20220330095122.daq",3,"Gravel",2,0,0.755916298941806,0.233679097714596,0.0104046033435975,0.558559134363809,0.234794210065049,0.102415130264345
"278",11,"NADS_IMPAIR_1_20220507092123.daq",3,"Gravel",2,0,0.916772175934199,0.0832278240658011,0,-0.0564135214841135,0.0471142654944176,0.0991314000604781
"279",13,"NADS_IMPAIR_3_20220504104317.daq",3,"Gravel",2,0,0.263034957072352,0.564627700673437,0.172337342254212,0.721754858167996,0.256847336408347,0.028522323479643
"280",14,"NADS_IMPAIR_2_20220410093936.daq",3,"Gravel",2,0,0.258251947454112,0.524459959039364,0.217288093506524,3.54811474745698,0.878844876136016,0.0297293525012323
"281",15,"NADS_IMPAIR_2_20220527150054.daq",3,"Gravel",2,0,0.127107046240761,0.672777898339945,0.200115055419294,1.69271489179644,0.37356259855579,0.0326102936143913
"282",16,"NADS_IMPAIR_1_20220415102453.daq",3,"Gravel",2,0,0.167981243819628,0.562435166287735,0.269583589892637,0.454134184657688,0.0709582679417187,0.0400372764361279
"283",17,"NADS_IMPAIR_1_20220511092705.daq",3,"Gravel",2,0,0.369627230568321,0.630372769431679,0,0.424349009700896,0.286952846958826,0.0948336663554659
"284",18,"NADS_IMPAIR_1_20220411094350.daq",3,"Gravel",2,0,0.107366145546571,0.742499021942829,0.1501348325106,1.38328287680216,0.588382918368031,0.0347331306464341
"285",19,"NADS_IMPAIR_2_20220430151116.daq",3,"Gravel",2,0,1,0,0,0.0630827755860051,0.0299109322726829,0.11528369805432
"286",21,"NADS_IMPAIR_2_20220502094227.daq",3,"Gravel",2,0,0.426604642867327,0.496261192116184,0.0771341650164891,0.791220857334696,0.193812710645946,0.0971874565500203
"287",22,"NADS_IMPAIR_3_20220430093142.daq",3,"Gravel",2,0,0.140191554199928,0.696474563019377,0.163333882780695,0.181504231911217,0.114075213926893,0.032250271059952
"288",23,"NADS_IMPAIR_3_20220528094558.daq",3,"Gravel",2,0,0.786536199406466,0.0412113697758114,0.172252430817723,0.141558151217925,0.0613597630986685,0.0862802482791644
"289",24,"NADS_IMPAIR_1_20220506094051.daq",3,"Gravel",2,0,0.16061880067671,0.605818701188205,0.233562498135085,1.03103097321479,0.264072076588907,0.0339228629409186
"290",25,"NADS_IMPAIR_1_20220523093834.daq",3,"Gravel",2,0,0.23638069331453,0.499371435901441,0.264247870784029,6.12103043066167,1.20542438736311,0.0398340422344588
"291",26,"NADS_IMPAIR_2_20220525094530.daq",3,"Gravel",2,0,1,0,0,-0.201751014778682,-0.0480231455533207,0.09355058722732
"292",27,"NADS_IMPAIR_3_20220522095157.daq",3,"Gravel",2,0,0.346624235941815,0.63506823189849,0.018307532159695,0.653809283021238,0.352623661138228,0.0798074794273476
"293",1004,"NADS_IMPAIR_3_20220708094141.daq",3,"Gravel",2,0,0.672439609046098,0.327560390953902,0,0.446264023613466,0.245476099965612,0.122382145471589
"294",1007,"NADS_IMPAIR_2_20220529101643.daq",3,"Gravel",2,0,0.0980002389635508,0.553690666156464,0.348309094879985,1.9082157370403,0.470518560130597,0.0417094675772959
"295",1008,"NADS_IMPAIR_3_20220530142327.daq",3,"Gravel",2,0,0.390086677728123,0.609913322271877,0,2.63927206251735,0.479752899944365,0.0766217604259389
"296",1028,"NADS_IMPAIR_2_20220712152303.daq",3,"Gravel",2,0,0.136835116406453,0.651559422981933,0.211605460611615,0.859795136162489,0.269837575215502,0.0346850158522661
"297",1029,"NADS_IMPAIR_1_20220709145318.daq",3,"Gravel",2,0,0.166418527183557,0.566131209619753,0.26745026319669,1.0901902211184,0.233305680983024,0.0266006083566209
"298",1030,"NADS_IMPAIR_3_20220710153640.daq",3,"Gravel",2,0,0.580588642556823,0.419411357443177,0,1.08627500719217,0.323152046210668,0.119625194135848
"299",2012,"NADS_IMPAIR_2_20220709094523.daq",3,"Gravel",2,0,0.76633311428918,0.23366688571082,0,0.281311175221024,0.10562173375807,0.172020898320036
"300",2020,"NADS_IMPAIR_2_20220712095304.daq",3,"Gravel",2,0,0.121180361503566,0.602408817162495,0.276410821333939,1.55557194047863,0.297835298639583,0.033203281022807
"301",1,"NADS_IMPAIR_3_20220526160934.daq",3,"Gravel",3,0,0.171122655964532,0.556323702125608,0.27255364190986,0.64565700076487,0.206984175076831,0.0401951604830353
"302",2,"NADS_IMPAIR_2_20220403114032.daq",3,"Gravel",3,0,0.805023812071462,0.0930209515241171,0.10195523640442,0.454009467825204,0.24340522219747,0.0877053402252572
"303",3,"NADS_IMPAIR_1_20220427105058.daq",3,"Gravel",3,0,0.130746041664129,0.629481885330416,0.239772073005455,0.591086759929831,0.143452248595124,0.0313041953257721
"304",5,"NADS_IMPAIR_1_20220429104213.daq",3,"Gravel",3,0,1,0,0,0.228871858913223,0.0758839718523946,0.139547683743881
"305",6,"NADS_IMPAIR_1_20220507155326.daq",3,"Gravel",3,0,0.701799502302376,0.298200497697624,0,0.708525178722177,0.286592055739818,0.0979433843378369
"306",9,"NADS_IMPAIR_2_20220506160030.daq",3,"Gravel",3,0,0.514208382060886,0.485791617939114,0,0.969844640435911,0.589863221446548,0.181603822813273
"307",10,"NADS_IMPAIR_2_20220330104740.daq",3,"Gravel",3,0,0.773463789704865,0.101877690203598,0.124658520091537,0.0573244881784697,0.0721680426685676,0.092814173803203
"308",11,"NADS_IMPAIR_3_20220507102244.daq",3,"Gravel",3,0,0.529872364008549,0.306870937168609,0.163256698822842,0.38442201733287,0.236146451233235,0.0759185411720047
"309",13,"NADS_IMPAIR_2_20220504114130.daq",3,"Gravel",3,0,0.194236464718408,0.61124908389156,0.194514451390032,0.355240551382398,0.0789381763343469,0.0299003424512075
"310",14,"NADS_IMPAIR_1_20220410103320.daq",3,"Gravel",3,0,0.176466280038669,0.578713770476861,0.24481994948447,4.4318877770663,1.12649437401839,0.0353834151942163
"311",15,"NADS_IMPAIR_3_20220527155636.daq",3,"Gravel",3,0,0.117824684573775,0.718964641976027,0.163210673450199,1.86040744867718,0.547170280735628,0.0322396838829866
"312",16,"NADS_IMPAIR_2_20220415112103.daq",3,"Gravel",3,0,0.852468648338528,0.147531351661472,0,-0.13432559793033,0.00871442812715567,0.16747447929863
"313",17,"NADS_IMPAIR_2_20220511102823.daq",3,"Gravel",3,0,0.623325572024176,0.376674427975824,0,0.246939079956811,0.157238967641913,0.0979821010621763
"314",18,"NADS_IMPAIR_3_20220411104336.daq",3,"Gravel",3,0,0.707192108987578,0.292807891012422,0,0.142298468704686,0.156560010753229,0.103230415089829
"315",19,"NADS_IMPAIR_1_20220430161040.daq",3,"Gravel",3,0,1,0,0,0.535080103151654,0.191134453181514,0.106281364653203
"316",21,"NADS_IMPAIR_3_20220502104440.daq",3,"Gravel",3,0,0.130405250839908,0.472755445183073,0.396839303977019,0.15782634533891,0.0101968125501834,0.0520410141680885
"317",22,"NADS_IMPAIR_1_20220430102753.daq",3,"Gravel",3,0,0.11489641627474,0.689742663180438,0.195360920544822,2.07939950019749,0.622399920957802,0.0340615224611939
"318",23,"NADS_IMPAIR_2_20220528104156.daq",3,"Gravel",3,0,0.0880119918604708,0.695153933285908,0.216834074853621,0.991254489648507,0.248707766815739,0.0375334183215623
"319",24,"NADS_IMPAIR_3_20220506103431.daq",3,"Gravel",3,0,0.15741302133246,0.643755894230814,0.198831084436727,1.09555928454055,0.290425008436949,0.0325182212876847
"320",25,"NADS_IMPAIR_2_20220523103441.daq",3,"Gravel",3,0,0.161530264491482,0.680728413638262,0.157741321870256,4.68552412350318,1.34743806008888,0.0343833896250423
"321",26,"NADS_IMPAIR_3_20220525104158.daq",3,"Gravel",3,0,1,0,0,-0.386175790900422,-0.0829816582920758,0.108055585984607
"322",27,"NADS_IMPAIR_2_20220522105011.daq",3,"Gravel",3,0,0.186706986152174,0.281074863863019,0.532218149984807,-0.243777790274013,-0.0776538245712186,0.0519451385025144
"323",1004,"NADS_IMPAIR_2_20220708103939.daq",3,"Gravel",3,0,0.120933737120607,0.779710007826586,0.0993562550528069,1.9847214258554,0.637612527095812,0.0354008343051263
"324",1007,"NADS_IMPAIR_1_20220529111450.daq",3,"Gravel",3,0,0.12852932830288,0.293331468550148,0.578139203146972,1.21861727202662,0.255825357235332,0.0622354052713999
"325",1008,"NADS_IMPAIR_1_20220530152503.daq",3,"Gravel",3,0,0.121113820275051,0.578345773099993,0.300540406624956,2.3412498270268,0.458059600655243,0.0388128238165629
"326",1028,"NADS_IMPAIR_3_20220712161835.daq",3,"Gravel",3,0,0.454201215517436,0.50404191145874,0.0417568730238238,0.397789379728871,0.333964700687294,0.095364508412168
"327",1029,"NADS_IMPAIR_3_20220709155332.daq",3,"Gravel",3,0,0.836865131041676,0,0.163134868958324,-0.413606409054978,-0.0874589766235222,0.0906329178663589
"328",1030,"NADS_IMPAIR_1_20220710161926.daq",3,"Gravel",3,0,0.599152035393753,0.400847964606247,0,0.39195988531757,0.149849670291346,0.155907867545807
"329",2012,"NADS_IMPAIR_1_20220709103803.daq",3,"Gravel",3,0,0.100337385080107,0.427266325887932,0.472396289031961,0.829299562454846,0.264063550450951,0.0481598745450555
"330",2020,"NADS_IMPAIR_3_20220712104325.daq",3,"Gravel",3,0,0.148135215680884,0.54314279831236,0.308721986006755,1.21799263484103,0.187236258090793,0.0364705206415817
"331",1,"NADS_IMPAIR_2_20220526174012.daq",3,"Gravel",4,0,0.170786694025786,0.68467803314926,0.144535272824954,1.35313800767885,0.429821821566865,0.0335242013209096
"332",2,"NADS_IMPAIR_3_20220403131223.daq",3,"Gravel",4,0,0.559220362885311,0.399585097448609,0.0411945396660799,0.70647759263399,0.53449182776985,0.080821176265262
"333",5,"NADS_IMPAIR_3_20220429121125.daq",3,"Gravel",4,0,1,0,0,-0.285879842810248,-0.0580844576718082,0.0791553200906561
"334",6,"NADS_IMPAIR_2_20220507172308.daq",3,"Gravel",4,0,0.476212408191017,0.420714002601281,0.103073589207703,0.383521119330958,0.257968512633271,0.0722769495161235
"335",9,"NADS_IMPAIR_3_20220506172834.daq",3,"Gravel",4,0,0.211839955197282,0.531277718302142,0.256882326500576,0.977386859675457,0.723204997724505,0.0848232788566256
"336",10,"NADS_IMPAIR_1_20220330121622.daq",3,"Gravel",4,0,0.130698843321367,0.632361582296355,0.236939574382278,0.459402584401936,0.306726078807784,0.0322116316191768
"337",11,"NADS_IMPAIR_2_20220507115210.daq",3,"Gravel",4,0,1,0,0,0.345649103857548,0.196108990241291,0.0977896117981196
"338",13,"NADS_IMPAIR_1_20220504130820.daq",3,"Gravel",4,0,0.232899723159814,0.600339325640222,0.166760951199964,1.05299465911812,0.304643986533547,0.0293671647416247
"339",14,"NADS_IMPAIR_3_20220410120635.daq",3,"Gravel",4,0,0.144895832682322,0.67395761228345,0.181146555034228,0.834304563277649,0.278663360579358,0.0321039500528923
"340",15,"NADS_IMPAIR_1_20220527172725.daq",3,"Gravel",4,0,0.177252069104971,0.568344892342301,0.254403038552728,2.4828826474375,0.518665191908486,0.0389990358359832
"341",16,"NADS_IMPAIR_3_20220415125000.daq",3,"Gravel",4,0,0.149341977627703,0.698058188514676,0.152599833857621,2.09083721309838,0.577124272218533,0.0347535659710191
"342",17,"NADS_IMPAIR_3_20220511115732.daq",3,"Gravel",4,0,0.489070707576247,0.455961389920392,0.0549679025033612,0.673589329702757,0.409297199350182,0.0661297508641324
"343",18,"NADS_IMPAIR_2_20220411120847.daq",3,"Gravel",4,0,0.383569406493757,0.616430593506243,0,0.317177391932917,0.278551675152511,0.0951377938093528
"344",19,"NADS_IMPAIR_3_20220430174102.daq",3,"Gravel",4,0,0.81604026294718,0.0368901884212767,0.147069548631543,0.409887115720679,0.260459683797513,0.0635986042231929
"345",21,"NADS_IMPAIR_1_20220502120826.daq",3,"Gravel",4,0,0.112170638602925,0.586973215324775,0.3008561460723,0.671942031125193,0.216039013537409,0.0436906946260931
"346",22,"NADS_IMPAIR_2_20220430115631.daq",3,"Gravel",4,0,0.0946214754382741,0.708990668789101,0.196387855772625,1.56145721177088,0.512187494501467,0.0352628727482215
"347",23,"NADS_IMPAIR_1_20220528120617.daq",3,"Gravel",4,0,0.141597506620047,0.540636558517087,0.317765934862866,3.76014701814489,0.717061154867805,0.0440459815028875
"348",24,"NADS_IMPAIR_2_20220506120353.daq",3,"Gravel",4,0,0.119127278364569,0.676177168547625,0.204695553087807,-0.461003285370979,-0.126742128654788,0.0324892774169175
"349",25,"NADS_IMPAIR_3_20220523120350.daq",3,"Gravel",4,0,1,0,0,0.251504387624601,0.135673818057404,0.107876666504954
"350",26,"NADS_IMPAIR_1_20220525121345.daq",3,"Gravel",4,0,1,0,0,0.216080263215191,0.130515544513012,0.0838883356912567
"351",27,"NADS_IMPAIR_1_20220522121743.daq",3,"Gravel",4,0,0.207910613926602,0.295417579242916,0.496671806830482,2.10382142649554,0.397158118916044,0.0586650200432624
